610.8740000000;0;Standard Tone;S201
613.0120000000;0;Standard Tone;S201
614.9780000000;0;Novel Tone;S202
617.2240000000;0;Standard Tone;S201
619.1980000000;0;Target Tone;S200
621.4320000000;0;Standard Tone;S201
623.5380000000;0;Standard Tone;S201
625.5280000000;0;Target Tone;S200
627.5060000000;0;Standard Tone;S201
629.5180000000;0;Standard Tone;S201
631.7980000000;0;Novel Tone;S202
634.0580000000;0;Standard Tone;S201
635.8700000000;0;Standard Tone;S201
637.9780000000;0;Standard Tone;S201
640.1980000000;0;Novel Tone;S202
642.1780000000;0;Standard Tone;S201
644.4260000000;0;Novel Tone;S202
646.4020000000;0;Standard Tone;S201
648.4300000000;0;Standard Tone;S201
650.1980000000;0;Standard Tone;S201
652.1720000000;0;Target Tone;S200
654.0540000000;0;Standard Tone;S201
656.1360000000;0;Standard Tone;S201
658.1520000000;0;Novel Tone;S202
659.9760000000;0;Standard Tone;S201
661.8700000000;0;Standard Tone;S201
663.6660000000;0;Target Tone;S200
665.4540000000;0;Standard Tone;S201
667.5080000000;0;Standard Tone;S201
669.4120000000;0;Novel Tone;S202
671.4660000000;0;Standard Tone;S201
673.6740000000;0;Standard Tone;S201
675.6300000000;0;Standard Tone;S201
677.8940000000;0;Standard Tone;S201
680.1420000000;0;Standard Tone;S201
682.2120000000;0;Target Tone;S200
684.4940000000;0;Standard Tone;S201
686.5700000000;0;Standard Tone;S201
688.4000000000;0;Standard Tone;S201
690.6080000000;0;Standard Tone;S201
692.6040000000;0;Target Tone;S200
694.4540000000;0;Standard Tone;S201
696.3540000000;0;Standard Tone;S201
698.1880000000;0;Novel Tone;S202
700.3500000000;0;Standard Tone;S201
702.3560000000;0;Standard Tone;S201
704.4760000000;0;Standard Tone;S201
706.3940000000;0;Target Tone;S200
708.2500000000;0;Standard Tone;S201
710.3560000000;0;Novel Tone;S202
712.5140000000;0;Standard Tone;S201
714.5840000000;0;Standard Tone;S201
716.4860000000;0;Standard Tone;S201
718.6380000000;0;Target Tone;S200
720.8120000000;0;Standard Tone;S201
722.9360000000;0;Standard Tone;S201
724.9220000000;0;Novel Tone;S202
726.8380000000;0;Standard Tone;S201
728.7720000000;0;Standard Tone;S201
730.6820000000;0;Standard Tone;S201
732.5500000000;0;Novel Tone;S202
734.8400000000;0;Standard Tone;S201
736.9160000000;0;Standard Tone;S201
739.1040000000;0;Novel Tone;S202
741.3580000000;0;Standard Tone;S201
743.4120000000;0;Standard Tone;S201
745.4640000000;0;Standard Tone;S201
747.2960000000;0;Standard Tone;S201
749.1280000000;0;Target Tone;S200
751.0940000000;0;Standard Tone;S201
753.1960000000;0;Standard Tone;S201
755.4620000000;0;Standard Tone;S201
757.3400000000;0;Target Tone;S200
759.1800000000;0;Standard Tone;S201
761.3560000000;0;Standard Tone;S201
763.6160000000;0;Standard Tone;S201
765.6480000000;0;Standard Tone;S201
767.5000000000;0;Standard Tone;S201
769.3660000000;0;Target Tone;S200
771.5100000000;0;Standard Tone;S201
773.6040000000;0;Standard Tone;S201
775.7360000000;0;Target Tone;S200
777.9560000000;0;Standard Tone;S201
780.0520000000;0;Standard Tone;S201
781.9980000000;0;Novel Tone;S202
784.1200000000;0;Standard Tone;S201
786.2800000000;0;Standard Tone;S201
788.2160000000;0;Novel Tone;S202
790.4340000000;0;Standard Tone;S201
792.6480000000;0;Standard Tone;S201
794.6640000000;0;Target Tone;S200
796.4840000000;0;Standard Tone;S201
798.4080000000;0;Standard Tone;S201
800.2020000000;0;Novel Tone;S202
802.0240000000;0;Standard Tone;S201
804.2720000000;0;Target Tone;S200
806.2180000000;0;Standard Tone;S201
808.3680000000;0;Standard Tone;S201
810.1920000000;0;Standard Tone;S201
812.2040000000;0;Standard Tone;S201
814.3780000000;0;Standard Tone;S201
816.4220000000;0;Target Tone;S200
818.5660000000;0;Standard Tone;S201
820.5280000000;0;Standard Tone;S201
822.7960000000;0;Standard Tone;S201
824.7620000000;0;Standard Tone;S201
827.0040000000;0;Target Tone;S200
829.1080000000;0;Standard Tone;S201
831.1080000000;0;Novel Tone;S202
833.1140000000;0;Standard Tone;S201
835.1100000000;0;Standard Tone;S201
837.3960000000;0;Standard Tone;S201
839.6080000000;0;Target Tone;S200
841.4120000000;0;Standard Tone;S201
843.5260000000;0;Standard Tone;S201
845.7560000000;0;Novel Tone;S202
847.7280000000;0;Standard Tone;S201
849.9580000000;0;Target Tone;S200
851.8820000000;0;Standard Tone;S201
853.8900000000;0;Standard Tone;S201
855.6800000000;0;Novel Tone;S202
857.7000000000;0;Standard Tone;S201
859.5880000000;0;Standard Tone;S201
861.6760000000;0;Novel Tone;S202
863.7260000000;0;Standard Tone;S201
865.5300000000;0;Standard Tone;S201
867.4340000000;0;Standard Tone;S201
869.2420000000;0;Target Tone;S200
871.0520000000;0;Standard Tone;S201
873.1120000000;0;Standard Tone;S201
875.0200000000;0;Novel Tone;S202
877.0920000000;0;Standard Tone;S201
879.2900000000;0;Standard Tone;S201
881.2460000000;0;Target Tone;S200
883.5140000000;0;Standard Tone;S201
885.7540000000;0;Standard Tone;S201
887.8340000000;0;Standard Tone;S201
890.1160000000;0;Novel Tone;S202
1245.9920000000;0;Standard Tone;S201
1247.8260000000;0;Standard Tone;S201
1250.0380000000;0;Novel Tone;S202
1252.0820000000;0;Standard Tone;S201
1253.9320000000;0;Standard Tone;S201
1255.8300000000;0;Target Tone;S200
1257.6460000000;0;Standard Tone;S201
1259.8360000000;0;Standard Tone;S201
1261.8600000000;0;Novel Tone;S202
1264.0320000000;0;Standard Tone;S201
1265.9580000000;0;Standard Tone;S201
1267.8260000000;0;Standard Tone;S201
1269.9280000000;0;Standard Tone;S201
1272.0540000000;0;Standard Tone;S201
1274.1200000000;0;Target Tone;S200
1276.0240000000;0;Standard Tone;S201
1278.1560000000;0;Standard Tone;S201
1280.3140000000;0;Standard Tone;S201
1282.4360000000;0;Standard Tone;S201
1284.4220000000;0;Target Tone;S200
1286.3020000000;0;Standard Tone;S201
1288.2340000000;0;Standard Tone;S201
1290.1480000000;0;Standard Tone;S201
1292.0380000000;0;Target Tone;S200
1294.2940000000;0;Standard Tone;S201
1296.3620000000;0;Standard Tone;S201
1298.5500000000;0;Novel Tone;S202
1300.7720000000;0;Standard Tone;S201
1302.8140000000;0;Standard Tone;S201
1304.8760000000;0;Target Tone;S200
1306.7060000000;0;Standard Tone;S201
1308.5620000000;0;Standard Tone;S201
1310.5320000000;0;Standard Tone;S201
1312.6500000000;0;Novel Tone;S202
1314.9620000000;0;Standard Tone;S201
1316.8120000000;0;Standard Tone;S201
1318.6480000000;0;Novel Tone;S202
1320.8460000000;0;Standard Tone;S201
1323.1120000000;0;Target Tone;S200
1325.1420000000;0;Standard Tone;S201
1326.9860000000;0;Standard Tone;S201
1328.8580000000;0;Novel Tone;S202
1331.0300000000;0;Standard Tone;S201
1333.1360000000;0;Novel Tone;S202
1335.3200000000;0;Standard Tone;S201
1337.5260000000;0;Standard Tone;S201
1339.6260000000;0;Standard Tone;S201
1341.5820000000;0;Target Tone;S200
1343.6640000000;0;Standard Tone;S201
1345.7620000000;0;Standard Tone;S201
1347.7100000000;0;Target Tone;S200
1349.8920000000;0;Standard Tone;S201
1352.1100000000;0;Standard Tone;S201
1354.1360000000;0;Novel Tone;S202
1355.9980000000;0;Standard Tone;S201
1357.9220000000;0;Standard Tone;S201
1359.7000000000;0;Standard Tone;S201
1361.4620000000;0;Standard Tone;S201
1363.7140000000;0;Target Tone;S200
1365.6620000000;0;Standard Tone;S201
1367.8100000000;0;Standard Tone;S201
1369.6280000000;0;Novel Tone;S202
1371.6820000000;0;Standard Tone;S201
1373.8640000000;0;Target Tone;S200
1375.9180000000;0;Standard Tone;S201
1378.0580000000;0;Standard Tone;S201
1380.0300000000;0;Standard Tone;S201
1382.3080000000;0;Standard Tone;S201
1384.2720000000;0;Standard Tone;S201
1386.5100000000;0;Target Tone;S200
1388.6140000000;0;Standard Tone;S201
1390.6120000000;0;Standard Tone;S201
1392.5940000000;0;Standard Tone;S201
1394.5980000000;0;Novel Tone;S202
1396.9260000000;0;Standard Tone;S201
1399.1400000000;0;Standard Tone;S201
1400.9460000000;0;Novel Tone;S202
1403.0740000000;0;Standard Tone;S201
1405.2980000000;0;Standard Tone;S201
1407.2400000000;0;Target Tone;S200
1409.4700000000;0;Standard Tone;S201
1411.3880000000;0;Standard Tone;S201
1413.4200000000;0;Standard Tone;S201
1415.1980000000;0;Target Tone;S200
1417.1780000000;0;Standard Tone;S201
1419.0480000000;0;Standard Tone;S201
1421.1380000000;0;Novel Tone;S202
1423.1760000000;0;Standard Tone;S201
1424.9760000000;0;Novel Tone;S202
1426.9180000000;0;Standard Tone;S201
1428.7220000000;0;Standard Tone;S201
1430.5320000000;0;Standard Tone;S201
1432.5860000000;0;Target Tone;S200
1434.4700000000;0;Standard Tone;S201
1436.5000000000;0;Standard Tone;S201
1438.7080000000;0;Novel Tone;S202
1440.7000000000;0;Standard Tone;S201
1442.9700000000;0;Standard Tone;S201
1445.2160000000;0;Novel Tone;S202
1447.3100000000;0;Standard Tone;S201
1449.5820000000;0;Standard Tone;S201
1451.6640000000;0;Target Tone;S200
1453.5000000000;0;Standard Tone;S201
1455.6900000000;0;Standard Tone;S201
1457.6840000000;0;Standard Tone;S201
1459.5320000000;0;Standard Tone;S201
1461.4260000000;0;Target Tone;S200
1463.2260000000;0;Standard Tone;S201
1465.4240000000;0;Standard Tone;S201
1467.4280000000;0;Novel Tone;S202
1469.5940000000;0;Standard Tone;S201
1471.5020000000;0;Target Tone;S200
1473.3600000000;0;Standard Tone;S201
1475.4580000000;0;Standard Tone;S201
1477.5660000000;0;Novel Tone;S202
1479.6480000000;0;Standard Tone;S201
1481.5580000000;0;Standard Tone;S201
1483.6900000000;0;Target Tone;S200
1485.8700000000;0;Standard Tone;S201
1488.0000000000;0;Standard Tone;S201
1489.9840000000;0;Standard Tone;S201
1491.8640000000;0;Novel Tone;S202